epoch,model,dataset,seed,split_seed,layer,activation_entropy,train_loss,val_loss,train_accuracy,val_accuracy,val_generalization_gap
1,cnn,FashionMNIST,1,42,relu1,3.210162534452878,0.5727131441783905,0.39804564237594603,0.7967,0.8566,-0.059900000000000064
1,cnn,FashionMNIST,1,42,relu2,2.9597413039045857,0.5727131441783905,0.39804564237594603,0.7967,0.8566,-0.059900000000000064
1,cnn,FashionMNIST,1,42,relu3,3.1343592272372254,0.5727131441783905,0.39804564237594603,0.7967,0.8566,-0.059900000000000064
2,cnn,FashionMNIST,1,42,relu1,3.246952123054422,0.35010863055706026,0.3311721341609955,0.8748,0.8776,-0.0028000000000000247
2,cnn,FashionMNIST,1,42,relu2,2.477111313034448,0.35010863055706026,0.3311721341609955,0.8748,0.8776,-0.0028000000000000247
2,cnn,FashionMNIST,1,42,relu3,2.8208571242014457,0.35010863055706026,0.3311721341609955,0.8748,0.8776,-0.0028000000000000247
3,cnn,FashionMNIST,1,42,relu1,3.220044192568607,0.29936798144340515,0.29644518768787387,0.89334,0.8901,0.0032400000000000206
3,cnn,FashionMNIST,1,42,relu2,2.45073945358336,0.29936798144340515,0.29644518768787387,0.89334,0.8901,0.0032400000000000206
3,cnn,FashionMNIST,1,42,relu3,2.8064711448025363,0.29936798144340515,0.29644518768787387,0.89334,0.8901,0.0032400000000000206
4,cnn,FashionMNIST,1,42,relu1,3.137093588134142,0.2745104633331299,0.2841644126653671,0.90156,0.8952,0.006360000000000032
4,cnn,FashionMNIST,1,42,relu2,2.3090119492001473,0.2745104633331299,0.2841644126653671,0.90156,0.8952,0.006360000000000032
4,cnn,FashionMNIST,1,42,relu3,2.663724254524132,0.2745104633331299,0.2841644126653671,0.90156,0.8952,0.006360000000000032
5,cnn,FashionMNIST,1,42,relu1,3.1769936119315108,0.2476684132003784,0.2621154238939285,0.9115,0.9033,0.008199999999999985
5,cnn,FashionMNIST,1,42,relu2,2.135029285735533,0.2476684132003784,0.2621154238939285,0.9115,0.9033,0.008199999999999985
5,cnn,FashionMNIST,1,42,relu3,2.6215419137480462,0.2476684132003784,0.2621154238939285,0.9115,0.9033,0.008199999999999985
6,cnn,FashionMNIST,1,42,relu1,3.095716022767275,0.22592535814285278,0.2491258328795433,0.9175,0.9081,0.009399999999999964
6,cnn,FashionMNIST,1,42,relu2,2.0828388913371096,0.22592535814285278,0.2491258328795433,0.9175,0.9081,0.009399999999999964
6,cnn,FashionMNIST,1,42,relu3,2.6335213258215266,0.22592535814285278,0.2491258328795433,0.9175,0.9081,0.009399999999999964
7,cnn,FashionMNIST,1,42,relu1,3.0829074168203743,0.21280730664253236,0.24273146406412124,0.92344,0.911,0.012440000000000007
7,cnn,FashionMNIST,1,42,relu2,2.0271524236401217,0.21280730664253236,0.24273146406412124,0.92344,0.911,0.012440000000000007
7,cnn,FashionMNIST,1,42,relu3,2.614378252416993,0.21280730664253236,0.24273146406412124,0.92344,0.911,0.012440000000000007
8,cnn,FashionMNIST,1,42,relu1,3.0940626104954068,0.19398780601501464,0.25581120961904524,0.92934,0.9077,0.021640000000000104
8,cnn,FashionMNIST,1,42,relu2,1.863850213381165,0.19398780601501464,0.25581120961904524,0.92934,0.9077,0.021640000000000104
8,cnn,FashionMNIST,1,42,relu3,2.4552431256297913,0.19398780601501464,0.25581120961904524,0.92934,0.9077,0.021640000000000104
9,cnn,FashionMNIST,1,42,relu1,2.8744129329347654,0.18248786113262178,0.2538671796679497,0.93318,0.9092,0.02398
9,cnn,FashionMNIST,1,42,relu2,2.0225418025635142,0.18248786113262178,0.2538671796679497,0.93318,0.9092,0.02398
9,cnn,FashionMNIST,1,42,relu3,2.6159534486355813,0.18248786113262178,0.2538671796679497,0.93318,0.9092,0.02398
10,cnn,FashionMNIST,1,42,relu1,3.0451355136286082,0.16799969594955444,0.2384557428240776,0.93902,0.9145,0.024519999999999986
10,cnn,FashionMNIST,1,42,relu2,1.8175279325310432,0.16799969594955444,0.2384557428240776,0.93902,0.9145,0.024519999999999986
10,cnn,FashionMNIST,1,42,relu3,2.5042427852532185,0.16799969594955444,0.2384557428240776,0.93902,0.9145,0.024519999999999986
11,cnn,FashionMNIST,1,42,relu1,2.9966124095896434,0.15726853566884993,0.24383243346214295,0.94206,0.911,0.031059999999999977
11,cnn,FashionMNIST,1,42,relu2,1.8271231863757498,0.15726853566884993,0.24383243346214295,0.94206,0.911,0.031059999999999977
11,cnn,FashionMNIST,1,42,relu3,2.546563982258091,0.15726853566884993,0.24383243346214295,0.94206,0.911,0.031059999999999977
12,cnn,FashionMNIST,1,42,relu1,2.94002135517594,0.1426597235393524,0.23178907274007798,0.9471,0.9167,0.030400000000000094
12,cnn,FashionMNIST,1,42,relu2,1.7269597690624248,0.1426597235393524,0.23178907274007798,0.9471,0.9167,0.030400000000000094
12,cnn,FashionMNIST,1,42,relu3,2.3623450267128927,0.1426597235393524,0.23178907274007798,0.9471,0.9167,0.030400000000000094
13,cnn,FashionMNIST,1,42,relu1,2.9384213891600686,0.13151371842861176,0.2386179903268814,0.95164,0.9189,0.03273999999999999
13,cnn,FashionMNIST,1,42,relu2,1.763362788949676,0.13151371842861176,0.2386179903268814,0.95164,0.9189,0.03273999999999999
13,cnn,FashionMNIST,1,42,relu3,2.4523463664121197,0.13151371842861176,0.2386179903268814,0.95164,0.9189,0.03273999999999999
14,cnn,FashionMNIST,1,42,relu1,2.917233056327613,0.12086377497196198,0.23822109189033508,0.95528,0.9153,0.039980000000000016
