epoch,model,dataset,seed,split_seed,layer,activation_entropy,train_loss,val_loss,train_accuracy,val_accuracy,val_generalization_gap
14,mlp,FashionMNIST,1,42,relu1,1.8300810584060698,0.19235647881507872,0.3245854899406433,0.92776,0.8877,0.040059999999999985
14,mlp,FashionMNIST,1,42,relu2,2.4900529523378307,0.19235647881507872,0.3245854899406433,0.92776,0.8877,0.040059999999999985
15,mlp,FashionMNIST,1,42,relu1,1.8030083384077167,0.18429426580905914,0.3240932022333145,0.92974,0.8874,0.042340000000000044
15,mlp,FashionMNIST,1,42,relu2,2.4918490948327223,0.18429426580905914,0.3240932022333145,0.92974,0.8874,0.042340000000000044
16,mlp,FashionMNIST,1,42,relu1,1.723944908291971,0.17684701711654663,0.3132069672107696,0.93438,0.8946,0.03978000000000004
16,mlp,FashionMNIST,1,42,relu2,2.454443991096625,0.17684701711654663,0.3132069672107696,0.93438,0.8946,0.03978000000000004
17,mlp,FashionMNIST,1,42,relu1,1.7231008276162039,0.16671410622119903,0.34769098001718524,0.93804,0.8859,0.052139999999999964
17,mlp,FashionMNIST,1,42,relu2,2.4318720413013426,0.16671410622119903,0.34769098001718524,0.93804,0.8859,0.052139999999999964
18,mlp,FashionMNIST,1,42,relu1,1.7530431751530735,0.16164645810604095,0.3561365269422531,0.93964,0.8907,0.048939999999999984
18,mlp,FashionMNIST,1,42,relu2,2.4884375365790325,0.16164645810604095,0.3561365269422531,0.93964,0.8907,0.048939999999999984
19,mlp,FashionMNIST,1,42,relu1,1.7344035212382842,0.1544314011669159,0.3308411009311676,0.94136,0.8941,0.04725999999999997
19,mlp,FashionMNIST,1,42,relu2,2.407594947594032,0.1544314011669159,0.3308411009311676,0.94136,0.8941,0.04725999999999997
20,mlp,FashionMNIST,1,42,relu1,1.6823614564485874,0.14790586356401444,0.3598896815061569,0.9433,0.8868,0.056499999999999995
20,mlp,FashionMNIST,1,42,relu2,2.398160215312787,0.14790586356401444,0.3598896815061569,0.9433,0.8868,0.056499999999999995
21,mlp,FashionMNIST,1,42,relu1,1.7277336347485692,0.14150865070819854,0.3640869295358658,0.94632,0.892,0.054320000000000035
21,mlp,FashionMNIST,1,42,relu2,2.46855087688152,0.14150865070819854,0.3640869295358658,0.94632,0.892,0.054320000000000035
22,mlp,FashionMNIST,1,42,relu1,1.7380447899136842,0.13406281063318254,0.36954632728099823,0.94942,0.8884,0.061020000000000074
22,mlp,FashionMNIST,1,42,relu2,2.4455235860571882,0.13406281063318254,0.36954632728099823,0.94942,0.8884,0.061020000000000074
23,mlp,FashionMNIST,1,42,relu1,1.6935401371040748,0.12604485200405122,0.3883706845760345,0.95136,0.8867,0.06465999999999994
23,mlp,FashionMNIST,1,42,relu2,2.401096054039915,0.12604485200405122,0.3883706845760345,0.95136,0.8867,0.06465999999999994
24,mlp,FashionMNIST,1,42,relu1,1.6515827180313634,0.12606920239448546,0.3733900243997574,0.9526,0.8884,0.06420000000000003
24,mlp,FashionMNIST,1,42,relu2,2.4171066321225387,0.12606920239448546,0.3733900243997574,0.9526,0.8884,0.06420000000000003
25,mlp,FashionMNIST,1,42,relu1,1.679211413406517,0.11878005585670472,0.3794933687448502,0.95518,0.8938,0.06137999999999999
25,mlp,FashionMNIST,1,42,relu2,2.4194662717762894,0.11878005585670472,0.3794933687448502,0.95518,0.8938,0.06137999999999999
26,mlp,FashionMNIST,1,42,relu1,1.6432704010342871,0.11262110517978668,0.3829991421937943,0.95818,0.8951,0.06308000000000002
26,mlp,FashionMNIST,1,42,relu2,2.4120824388990862,0.11262110517978668,0.3829991421937943,0.95818,0.8951,0.06308000000000002
27,mlp,FashionMNIST,1,42,relu1,1.6636440091864906,0.10933964851140976,0.41149951432943344,0.95814,0.8889,0.06923999999999997
27,mlp,FashionMNIST,1,42,relu2,2.442506550445927,0.10933964851140976,0.41149951432943344,0.95814,0.8889,0.06923999999999997
28,mlp,FashionMNIST,1,42,relu1,1.6895938685593248,0.10337569675445557,0.4036618059396744,0.96134,0.8921,0.06923999999999997
28,mlp,FashionMNIST,1,42,relu2,2.4088904997525424,0.10337569675445557,0.4036618059396744,0.96134,0.8921,0.06923999999999997
29,mlp,FashionMNIST,1,42,relu1,1.6950877612038666,0.09927876845598221,0.4355442970752716,0.96214,0.8891,0.07304
29,mlp,FashionMNIST,1,42,relu2,2.4551700848559985,0.09927876845598221,0.4355442970752716,0.96214,0.8891,0.07304
30,mlp,FashionMNIST,1,42,relu1,1.684165853401029,0.09249556684017181,0.44841575570106507,0.96526,0.8904,0.07486000000000004
30,mlp,FashionMNIST,1,42,relu2,2.470675828680809,0.09249556684017181,0.44841575570106507,0.96526,0.8904,0.07486000000000004
