epoch,model,dataset,seed,split_seed,layer,activation_entropy,train_loss,val_loss,train_accuracy,val_accuracy,val_generalization_gap,source_file
21,cnn,FashionMNIST,2,42,relu2,1.5921105699978462,0.0692628356742858,0.2872666988134384,0.97438,0.9144,0.05998,cnn_FashionMNIST_seed2_entropy_history.csv
21,cnn,FashionMNIST,2,42,relu3,2.251666447230825,0.0692628356742858,0.2872666988134384,0.97438,0.9144,0.05998,cnn_FashionMNIST_seed2_entropy_history.csv
22,cnn,FashionMNIST,2,42,relu1,3.0806337780559443,0.0634417278480529,0.3193905076026916,0.97614,0.911,0.0651399999999999,cnn_FashionMNIST_seed2_entropy_history.csv
22,cnn,FashionMNIST,2,42,relu2,1.6233733636042746,0.0634417278480529,0.3193905076026916,0.97614,0.911,0.0651399999999999,cnn_FashionMNIST_seed2_entropy_history.csv
22,cnn,FashionMNIST,2,42,relu3,2.2974938857749123,0.0634417278480529,0.3193905076026916,0.97614,0.911,0.0651399999999999,cnn_FashionMNIST_seed2_entropy_history.csv
23,cnn,FashionMNIST,2,42,relu1,3.074971453888659,0.0574695944201946,0.3090198097348213,0.97914,0.9127,0.06644,cnn_FashionMNIST_seed2_entropy_history.csv
23,cnn,FashionMNIST,2,42,relu2,1.6043478569806988,0.0574695944201946,0.3090198097348213,0.97914,0.9127,0.06644,cnn_FashionMNIST_seed2_entropy_history.csv
23,cnn,FashionMNIST,2,42,relu3,2.219259465538068,0.0574695944201946,0.3090198097348213,0.97914,0.9127,0.06644,cnn_FashionMNIST_seed2_entropy_history.csv
24,cnn,FashionMNIST,2,42,relu1,3.168691250895311,0.0497255272173881,0.335952607524395,0.98274,0.9114,0.0713399999999999,cnn_FashionMNIST_seed2_entropy_history.csv
24,cnn,FashionMNIST,2,42,relu2,1.6008251136054998,0.0497255272173881,0.335952607524395,0.98274,0.9114,0.0713399999999999,cnn_FashionMNIST_seed2_entropy_history.csv
24,cnn,FashionMNIST,2,42,relu3,2.2173320741499487,0.0497255272173881,0.335952607524395,0.98274,0.9114,0.0713399999999999,cnn_FashionMNIST_seed2_entropy_history.csv
25,cnn,FashionMNIST,2,42,relu1,3.100288709197771,0.0491344395303726,0.3362464131712913,0.98224,0.9137,0.06854,cnn_FashionMNIST_seed2_entropy_history.csv
25,cnn,FashionMNIST,2,42,relu2,1.664113109401287,0.0491344395303726,0.3362464131712913,0.98224,0.9137,0.06854,cnn_FashionMNIST_seed2_entropy_history.csv
25,cnn,FashionMNIST,2,42,relu3,2.265142307434236,0.0491344395303726,0.3362464131712913,0.98224,0.9137,0.06854,cnn_FashionMNIST_seed2_entropy_history.csv
26,cnn,FashionMNIST,2,42,relu1,3.1762606133855464,0.0409422036862373,0.356115111374855,0.98546,0.9123,0.07316,cnn_FashionMNIST_seed2_entropy_history.csv
26,cnn,FashionMNIST,2,42,relu2,1.5470519326343972,0.0409422036862373,0.356115111374855,0.98546,0.9123,0.07316,cnn_FashionMNIST_seed2_entropy_history.csv
26,cnn,FashionMNIST,2,42,relu3,2.2429203704077003,0.0409422036862373,0.356115111374855,0.98546,0.9123,0.07316,cnn_FashionMNIST_seed2_entropy_history.csv
27,cnn,FashionMNIST,2,42,relu1,3.0631329724756067,0.0399528071331977,0.3681517655611038,0.98592,0.9127,0.07322,cnn_FashionMNIST_seed2_entropy_history.csv
27,cnn,FashionMNIST,2,42,relu2,1.5646085313930775,0.0399528071331977,0.3681517655611038,0.98592,0.9127,0.07322,cnn_FashionMNIST_seed2_entropy_history.csv
27,cnn,FashionMNIST,2,42,relu3,2.23344181112169,0.0399528071331977,0.3681517655611038,0.98592,0.9127,0.07322,cnn_FashionMNIST_seed2_entropy_history.csv
28,cnn,FashionMNIST,2,42,relu1,3.180269544464974,0.0351160490131378,0.406982377564907,0.98786,0.9131,0.0747599999999999,cnn_FashionMNIST_seed2_entropy_history.csv
28,cnn,FashionMNIST,2,42,relu2,1.65283130514111,0.0351160490131378,0.406982377564907,0.98786,0.9131,0.0747599999999999,cnn_FashionMNIST_seed2_entropy_history.csv
28,cnn,FashionMNIST,2,42,relu3,2.2982143277438687,0.0351160490131378,0.406982377564907,0.98786,0.9131,0.0747599999999999,cnn_FashionMNIST_seed2_entropy_history.csv
29,cnn,FashionMNIST,2,42,relu1,3.122105427485678,0.03125994063735,0.4007464209794998,0.98904,0.9118,0.0772399999999999,cnn_FashionMNIST_seed2_entropy_history.csv
29,cnn,FashionMNIST,2,42,relu2,1.581791071670552,0.03125994063735,0.4007464209794998,0.98904,0.9118,0.0772399999999999,cnn_FashionMNIST_seed2_entropy_history.csv
29,cnn,FashionMNIST,2,42,relu3,2.3169086506046743,0.03125994063735,0.4007464209794998,0.98904,0.9118,0.0772399999999999,cnn_FashionMNIST_seed2_entropy_history.csv
30,cnn,FashionMNIST,2,42,relu1,3.0720353290163653,0.0245003422957658,0.4430573727726936,0.99196,0.9095,0.0824599999999999,cnn_FashionMNIST_seed2_entropy_history.csv
30,cnn,FashionMNIST,2,42,relu2,1.635444154643899,0.0245003422957658,0.4430573727726936,0.99196,0.9095,0.0824599999999999,cnn_FashionMNIST_seed2_entropy_history.csv
30,cnn,FashionMNIST,2,42,relu3,2.303479257656665,0.0245003422957658,0.4430573727726936,0.99196,0.9095,0.0824599999999999,cnn_FashionMNIST_seed2_entropy_history.csv
1,cnn,FashionMNIST,3,42,relu1,3.652867401724732,0.5620086165714264,0.386554808473587,0.80062,0.86,-0.0593799999999999,cnn_FashionMNIST_seed3_entropy_history.csv
1,cnn,FashionMNIST,3,42,relu2,3.145158658882471,0.5620086165714264,0.386554808473587,0.80062,0.86,-0.0593799999999999,cnn_FashionMNIST_seed3_entropy_history.csv
1,cnn,FashionMNIST,3,42,relu3,2.982041290934138,0.5620086165714264,0.386554808473587,0.80062,0.86,-0.0593799999999999,cnn_FashionMNIST_seed3_entropy_history.csv
2,cnn,FashionMNIST,3,42,relu1,3.636887245985284,0.3611762825107574,0.3276607989311218,0.86982,0.8785,-0.0086799999999999,cnn_FashionMNIST_seed3_entropy_history.csv
2,cnn,FashionMNIST,3,42,relu2,2.8416624319665966,0.3611762825107574,0.3276607989311218,0.86982,0.8785,-0.0086799999999999,cnn_FashionMNIST_seed3_entropy_history.csv
2,cnn,FashionMNIST,3,42,relu3,2.797187596851041,0.3611762825107574,0.3276607989311218,0.86982,0.8785,-0.0086799999999999,cnn_FashionMNIST_seed3_entropy_history.csv
3,cnn,FashionMNIST,3,42,relu1,3.612312891201245,0.3141703347444534,0.3026336448907852,0.88624,0.8869,-0.0006599999999999,cnn_FashionMNIST_seed3_entropy_history.csv
3,cnn,FashionMNIST,3,42,relu2,2.8282641358473635,0.3141703347444534,0.3026336448907852,0.88624,0.8869,-0.0006599999999999,cnn_FashionMNIST_seed3_entropy_history.csv
3,cnn,FashionMNIST,3,42,relu3,2.820137202879005,0.3141703347444534,0.3026336448907852,0.88624,0.8869,-0.0006599999999999,cnn_FashionMNIST_seed3_entropy_history.csv
4,cnn,FashionMNIST,3,42,relu1,3.5499611266893725,0.2829587188005447,0.2902287328362465,0.89744,0.8919,0.0055399999999999,cnn_FashionMNIST_seed3_entropy_history.csv
4,cnn,FashionMNIST,3,42,relu2,2.5882230837393703,0.2829587188005447,0.2902287328362465,0.89744,0.8919,0.0055399999999999,cnn_FashionMNIST_seed3_entropy_history.csv
4,cnn,FashionMNIST,3,42,relu3,2.640709255853112,0.2829587188005447,0.2902287328362465,0.89744,0.8919,0.0055399999999999,cnn_FashionMNIST_seed3_entropy_history.csv
5,cnn,FashionMNIST,3,42,relu1,3.4948986119929963,0.2618759206390381,0.2667703462600708,0.9051,0.9015,0.0036,cnn_FashionMNIST_seed3_entropy_history.csv
5,cnn,FashionMNIST,3,42,relu2,2.452515009828999,0.2618759206390381,0.2667703462600708,0.9051,0.9015,0.0036,cnn_FashionMNIST_seed3_entropy_history.csv
5,cnn,FashionMNIST,3,42,relu3,2.5515127561951134,0.2618759206390381,0.2667703462600708,0.9051,0.9015,0.0036,cnn_FashionMNIST_seed3_entropy_history.csv
6,cnn,FashionMNIST,3,42,relu1,3.4414813445092145,0.2407767776966095,0.2540427635788918,0.91228,0.9046,0.00768,cnn_FashionMNIST_seed3_entropy_history.csv
6,cnn,FashionMNIST,3,42,relu2,2.3321419921116933,0.2407767776966095,0.2540427635788918,0.91228,0.9046,0.00768,cnn_FashionMNIST_seed3_entropy_history.csv
6,cnn,FashionMNIST,3,42,relu3,2.482359807064817,0.2407767776966095,0.2540427635788918,0.91228,0.9046,0.00768,cnn_FashionMNIST_seed3_entropy_history.csv
7,cnn,FashionMNIST,3,42,relu1,3.341506114942998,0.2237524205684662,0.2792137287020683,0.91778,0.8961,0.02168,cnn_FashionMNIST_seed3_entropy_history.csv
7,cnn,FashionMNIST,3,42,relu2,2.1500641022109903,0.2237524205684662,0.2792137287020683,0.91778,0.8961,0.02168,cnn_FashionMNIST_seed3_entropy_history.csv
7,cnn,FashionMNIST,3,42,relu3,2.48052719863251,0.2237524205684662,0.2792137287020683,0.91778,0.8961,0.02168,cnn_FashionMNIST_seed3_entropy_history.csv
8,cnn,FashionMNIST,3,42,relu1,3.30777109565536,0.2114825012636184,0.2563771292686462,0.92208,0.9037,0.01838,cnn_FashionMNIST_seed3_entropy_history.csv
8,cnn,FashionMNIST,3,42,relu2,2.110692477444504,0.2114825012636184,0.2563771292686462,0.92208,0.9037,0.01838,cnn_FashionMNIST_seed3_entropy_history.csv
8,cnn,FashionMNIST,3,42,relu3,2.401401500263212,0.2114825012636184,0.2563771292686462,0.92208,0.9037,0.01838,cnn_FashionMNIST_seed3_entropy_history.csv
9,cnn,FashionMNIST,3,42,relu1,3.290211141863997,0.1952595057821274,0.2544108106613159,0.92824,0.9051,0.0231399999999999,cnn_FashionMNIST_seed3_entropy_history.csv
9,cnn,FashionMNIST,3,42,relu2,2.0047316181803563,0.1952595057821274,0.2544108106613159,0.92824,0.9051,0.0231399999999999,cnn_FashionMNIST_seed3_entropy_history.csv
9,cnn,FashionMNIST,3,42,relu3,2.437158541831776,0.1952595057821274,0.2544108106613159,0.92824,0.9051,0.0231399999999999,cnn_FashionMNIST_seed3_entropy_history.csv
10,cnn,FashionMNIST,3,42,relu1,3.260077969658202,0.1841671512126922,0.2365378752112388,0.93158,0.9142,0.0173799999999999,cnn_FashionMNIST_seed3_entropy_history.csv
10,cnn,FashionMNIST,3,42,relu2,1.9473954915811345,0.1841671512126922,0.2365378752112388,0.93158,0.9142,0.0173799999999999,cnn_FashionMNIST_seed3_entropy_history.csv
10,cnn,FashionMNIST,3,42,relu3,2.34514183993234,0.1841671512126922,0.2365378752112388,0.93158,0.9142,0.0173799999999999,cnn_FashionMNIST_seed3_entropy_history.csv
11,cnn,FashionMNIST,3,42,relu1,3.2753340378052505,0.1710293109750747,0.2531535702347755,0.9362,0.9103,0.0259,cnn_FashionMNIST_seed3_entropy_history.csv
11,cnn,FashionMNIST,3,42,relu2,1.9276261327362547,0.1710293109750747,0.2531535702347755,0.9362,0.9103,0.0259,cnn_FashionMNIST_seed3_entropy_history.csv
11,cnn,FashionMNIST,3,42,relu3,2.3698963670736024,0.1710293109750747,0.2531535702347755,0.9362,0.9103,0.0259,cnn_FashionMNIST_seed3_entropy_history.csv
12,cnn,FashionMNIST,3,42,relu1,3.258414686905293,0.1573189075350761,0.2443330194592476,0.94192,0.9134,0.0285199999999999,cnn_FashionMNIST_seed3_entropy_history.csv
12,cnn,FashionMNIST,3,42,relu2,1.957924443103616,0.1573189075350761,0.2443330194592476,0.94192,0.9134,0.0285199999999999,cnn_FashionMNIST_seed3_entropy_history.csv
12,cnn,FashionMNIST,3,42,relu3,2.438764158348522,0.1573189075350761,0.2443330194592476,0.94192,0.9134,0.0285199999999999,cnn_FashionMNIST_seed3_entropy_history.csv
13,cnn,FashionMNIST,3,42,relu1,3.212613799249043,0.1486885948085785,0.2386022508978843,0.94546,0.9126,0.03286,cnn_FashionMNIST_seed3_entropy_history.csv
13,cnn,FashionMNIST,3,42,relu2,1.8132453811350788,0.1486885948085785,0.2386022508978843,0.94546,0.9126,0.03286,cnn_FashionMNIST_seed3_entropy_history.csv
13,cnn,FashionMNIST,3,42,relu3,2.286143628285981,0.1486885948085785,0.2386022508978843,0.94546,0.9126,0.03286,cnn_FashionMNIST_seed3_entropy_history.csv
14,cnn,FashionMNIST,3,42,relu1,3.2210535208150497,0.1370214052009582,0.2721075969815254,0.95016,0.902,0.0481599999999999,cnn_FashionMNIST_seed3_entropy_history.csv
14,cnn,FashionMNIST,3,42,relu2,1.7952173396101732,0.1370214052009582,0.2721075969815254,0.95016,0.902,0.0481599999999999,cnn_FashionMNIST_seed3_entropy_history.csv
14,cnn,FashionMNIST,3,42,relu3,2.363167496939733,0.1370214052009582,0.2721075969815254,0.95016,0.902,0.0481599999999999,cnn_FashionMNIST_seed3_entropy_history.csv
15,cnn,FashionMNIST,3,42,relu1,3.235780852904653,0.1305799743127823,0.2476013265490532,0.95206,0.9162,0.03586,cnn_FashionMNIST_seed3_entropy_history.csv
15,cnn,FashionMNIST,3,42,relu2,1.797890100422469,0.1305799743127823,0.2476013265490532,0.95206,0.9162,0.03586,cnn_FashionMNIST_seed3_entropy_history.csv
15,cnn,FashionMNIST,3,42,relu3,2.340626995373766,0.1305799743127823,0.2476013265490532,0.95206,0.9162,0.03586,cnn_FashionMNIST_seed3_entropy_history.csv
16,cnn,FashionMNIST,3,42,relu1,3.2070224394897022,0.1201642529821395,0.2574634157061576,0.95596,0.9162,0.03976,cnn_FashionMNIST_seed3_entropy_history.csv
16,cnn,FashionMNIST,3,42,relu2,1.7468542393181412,0.1201642529821395,0.2574634157061576,0.95596,0.9162,0.03976,cnn_FashionMNIST_seed3_entropy_history.csv
16,cnn,FashionMNIST,3,42,relu3,2.372097604078534,0.1201642529821395,0.2574634157061576,0.95596,0.9162,0.03976,cnn_FashionMNIST_seed3_entropy_history.csv
17,cnn,FashionMNIST,3,42,relu1,3.197947053242314,0.110964482216835,0.2632404346942901,0.95892,0.9132,0.0457199999999999,cnn_FashionMNIST_seed3_entropy_history.csv
17,cnn,FashionMNIST,3,42,relu2,1.711454160136176,0.110964482216835,0.2632404346942901,0.95892,0.9132,0.0457199999999999,cnn_FashionMNIST_seed3_entropy_history.csv
17,cnn,FashionMNIST,3,42,relu3,2.2820185317942707,0.110964482216835,0.2632404346942901,0.95892,0.9132,0.0457199999999999,cnn_FashionMNIST_seed3_entropy_history.csv
18,cnn,FashionMNIST,3,42,relu1,3.233919401742904,0.1005025021171569,0.270481795501709,0.96344,0.9102,0.0532399999999999,cnn_FashionMNIST_seed3_entropy_history.csv
18,cnn,FashionMNIST,3,42,relu2,1.6080144277597097,0.1005025021171569,0.270481795501709,0.96344,0.9102,0.0532399999999999,cnn_FashionMNIST_seed3_entropy_history.csv
18,cnn,FashionMNIST,3,42,relu3,2.2090555028658274,0.1005025021171569,0.270481795501709,0.96344,0.9102,0.0532399999999999,cnn_FashionMNIST_seed3_entropy_history.csv
19,cnn,FashionMNIST,3,42,relu1,3.228535469842946,0.0931246331834793,0.2949291227579116,0.96534,0.9092,0.0561399999999999,cnn_FashionMNIST_seed3_entropy_history.csv
19,cnn,FashionMNIST,3,42,relu2,1.6746734826159992,0.0931246331834793,0.2949291227579116,0.96534,0.9092,0.0561399999999999,cnn_FashionMNIST_seed3_entropy_history.csv
19,cnn,FashionMNIST,3,42,relu3,2.3214329208382685,0.0931246331834793,0.2949291227579116,0.96534,0.9092,0.0561399999999999,cnn_FashionMNIST_seed3_entropy_history.csv
20,cnn,FashionMNIST,3,42,relu1,3.236271442197144,0.0840950145900249,0.2915908057928085,0.96926,0.9116,0.05766,cnn_FashionMNIST_seed3_entropy_history.csv
20,cnn,FashionMNIST,3,42,relu2,1.616682477161823,0.0840950145900249,0.2915908057928085,0.96926,0.9116,0.05766,cnn_FashionMNIST_seed3_entropy_history.csv
20,cnn,FashionMNIST,3,42,relu3,2.268727018552766,0.0840950145900249,0.2915908057928085,0.96926,0.9116,0.05766,cnn_FashionMNIST_seed3_entropy_history.csv
21,cnn,FashionMNIST,3,42,relu1,3.262489628467667,0.0749181497859954,0.3080727618813514,0.97248,0.9126,0.05988,cnn_FashionMNIST_seed3_entropy_history.csv
21,cnn,FashionMNIST,3,42,relu2,1.6385471545825885,0.0749181497859954,0.3080727618813514,0.97248,0.9126,0.05988,cnn_FashionMNIST_seed3_entropy_history.csv
21,cnn,FashionMNIST,3,42,relu3,2.218998383458469,0.0749181497859954,0.3080727618813514,0.97248,0.9126,0.05988,cnn_FashionMNIST_seed3_entropy_history.csv
22,cnn,FashionMNIST,3,42,relu1,3.2235428418278,0.0710905231070518,0.310580337524414,0.97376,0.9128,0.06096,cnn_FashionMNIST_seed3_entropy_history.csv
22,cnn,FashionMNIST,3,42,relu2,1.6810177213599566,0.0710905231070518,0.310580337524414,0.97376,0.9128,0.06096,cnn_FashionMNIST_seed3_entropy_history.csv
22,cnn,FashionMNIST,3,42,relu3,2.30857133823656,0.0710905231070518,0.310580337524414,0.97376,0.9128,0.06096,cnn_FashionMNIST_seed3_entropy_history.csv
23,cnn,FashionMNIST,3,42,relu1,3.1981152427412387,0.0631504455208778,0.3398438871145248,0.97668,0.9112,0.0654799999999999,cnn_FashionMNIST_seed3_entropy_history.csv
23,cnn,FashionMNIST,3,42,relu2,1.670133841008567,0.0631504455208778,0.3398438871145248,0.97668,0.9112,0.0654799999999999,cnn_FashionMNIST_seed3_entropy_history.csv
23,cnn,FashionMNIST,3,42,relu3,2.3654622416377107,0.0631504455208778,0.3398438871145248,0.97668,0.9112,0.0654799999999999,cnn_FashionMNIST_seed3_entropy_history.csv
24,cnn,FashionMNIST,3,42,relu1,3.2246235950054287,0.0584461972737312,0.3296364638924599,0.97906,0.9142,0.06486,cnn_FashionMNIST_seed3_entropy_history.csv
24,cnn,FashionMNIST,3,42,relu2,1.6233748728269242,0.0584461972737312,0.3296364638924599,0.97906,0.9142,0.06486,cnn_FashionMNIST_seed3_entropy_history.csv
24,cnn,FashionMNIST,3,42,relu3,2.2506061240891744,0.0584461972737312,0.3296364638924599,0.97906,0.9142,0.06486,cnn_FashionMNIST_seed3_entropy_history.csv
25,cnn,FashionMNIST,3,42,relu1,3.21957566244618,0.0518720060908794,0.3496185845971107,0.98124,0.911,0.0702399999999999,cnn_FashionMNIST_seed3_entropy_history.csv
25,cnn,FashionMNIST,3,42,relu2,1.6150195538382068,0.0518720060908794,0.3496185845971107,0.98124,0.911,0.0702399999999999,cnn_FashionMNIST_seed3_entropy_history.csv
25,cnn,FashionMNIST,3,42,relu3,2.268444623508326,0.0518720060908794,0.3496185845971107,0.98124,0.911,0.0702399999999999,cnn_FashionMNIST_seed3_entropy_history.csv
26,cnn,FashionMNIST,3,42,relu1,3.1306436654720105,0.0492195046168565,0.3564043866872787,0.98222,0.9171,0.0651199999999999,cnn_FashionMNIST_seed3_entropy_history.csv
26,cnn,FashionMNIST,3,42,relu2,1.6486306747884991,0.0492195046168565,0.3564043866872787,0.98222,0.9171,0.0651199999999999,cnn_FashionMNIST_seed3_entropy_history.csv
26,cnn,FashionMNIST,3,42,relu3,2.302046395183317,0.0492195046168565,0.3564043866872787,0.98222,0.9171,0.0651199999999999,cnn_FashionMNIST_seed3_entropy_history.csv
27,cnn,FashionMNIST,3,42,relu1,3.165666441159565,0.0440507190692424,0.3558659708499908,0.98408,0.9161,0.0679799999999999,cnn_FashionMNIST_seed3_entropy_history.csv
27,cnn,FashionMNIST,3,42,relu2,1.5989093385964015,0.0440507190692424,0.3558659708499908,0.98408,0.9161,0.0679799999999999,cnn_FashionMNIST_seed3_entropy_history.csv
27,cnn,FashionMNIST,3,42,relu3,2.2363388163606475,0.0440507190692424,0.3558659708499908,0.98408,0.9161,0.0679799999999999,cnn_FashionMNIST_seed3_entropy_history.csv
28,cnn,FashionMNIST,3,42,relu1,3.2014857126888763,0.0401043510711193,0.3721178528070449,0.98608,0.9172,0.0688799999999999,cnn_FashionMNIST_seed3_entropy_history.csv
28,cnn,FashionMNIST,3,42,relu2,1.5854671551159043,0.0401043510711193,0.3721178528070449,0.98608,0.9172,0.0688799999999999,cnn_FashionMNIST_seed3_entropy_history.csv
28,cnn,FashionMNIST,3,42,relu3,2.265261959343289,0.0401043510711193,0.3721178528070449,0.98608,0.9172,0.0688799999999999,cnn_FashionMNIST_seed3_entropy_history.csv
29,cnn,FashionMNIST,3,42,relu1,3.1446882954678763,0.0357468717068433,0.4117702336907387,0.9875,0.9133,0.0742,cnn_FashionMNIST_seed3_entropy_history.csv
29,cnn,FashionMNIST,3,42,relu2,1.5863439711223948,0.0357468717068433,0.4117702336907387,0.9875,0.9133,0.0742,cnn_FashionMNIST_seed3_entropy_history.csv
29,cnn,FashionMNIST,3,42,relu3,2.3209544245885443,0.0357468717068433,0.4117702336907387,0.9875,0.9133,0.0742,cnn_FashionMNIST_seed3_entropy_history.csv
30,cnn,FashionMNIST,3,42,relu1,3.119445335218676,0.0367548453009128,0.4206408123731613,0.98678,0.9096,0.07718,cnn_FashionMNIST_seed3_entropy_history.csv
30,cnn,FashionMNIST,3,42,relu2,1.5821112884736623,0.0367548453009128,0.4206408123731613,0.98678,0.9096,0.07718,cnn_FashionMNIST_seed3_entropy_history.csv
30,cnn,FashionMNIST,3,42,relu3,2.258026974749274,0.0367548453009128,0.4206408123731613,0.98678,0.9096,0.07718,cnn_FashionMNIST_seed3_entropy_history.csv
1,cnn,FashionMNIST,4,42,relu1,2.9148239939606007,0.5657812238693237,0.387280530834198,0.80018,0.8614,-0.06122,cnn_FashionMNIST_seed4_entropy_history.csv
1,cnn,FashionMNIST,4,42,relu2,3.09787264539275,0.5657812238693237,0.387280530834198,0.80018,0.8614,-0.06122,cnn_FashionMNIST_seed4_entropy_history.csv
1,cnn,FashionMNIST,4,42,relu3,3.2105578701064617,0.5657812238693237,0.387280530834198,0.80018,0.8614,-0.06122,cnn_FashionMNIST_seed4_entropy_history.csv
2,cnn,FashionMNIST,4,42,relu1,2.9722667116582677,0.3558269269752502,0.3266350198030471,0.873,0.882,-0.009,cnn_FashionMNIST_seed4_entropy_history.csv
2,cnn,FashionMNIST,4,42,relu2,2.456944460792908,0.3558269269752502,0.3266350198030471,0.873,0.882,-0.009,cnn_FashionMNIST_seed4_entropy_history.csv
2,cnn,FashionMNIST,4,42,relu3,2.8566219904268517,0.3558269269752502,0.3266350198030471,0.873,0.882,-0.009,cnn_FashionMNIST_seed4_entropy_history.csv
3,cnn,FashionMNIST,4,42,relu1,3.003581698153138,0.3072758229923248,0.2917401382923126,0.8889,0.8924,-0.0034999999999999,cnn_FashionMNIST_seed4_entropy_history.csv
3,cnn,FashionMNIST,4,42,relu2,2.365256394396969,0.3072758229923248,0.2917401382923126,0.8889,0.8924,-0.0034999999999999,cnn_FashionMNIST_seed4_entropy_history.csv
3,cnn,FashionMNIST,4,42,relu3,2.842034398683517,0.3072758229923248,0.2917401382923126,0.8889,0.8924,-0.0034999999999999,cnn_FashionMNIST_seed4_entropy_history.csv
4,cnn,FashionMNIST,4,42,relu1,3.0100834295890517,0.273686001791954,0.2795267969369888,0.89958,0.8968,0.00278,cnn_FashionMNIST_seed4_entropy_history.csv
4,cnn,FashionMNIST,4,42,relu2,2.2560230806388013,0.273686001791954,0.2795267969369888,0.89958,0.8968,0.00278,cnn_FashionMNIST_seed4_entropy_history.csv
4,cnn,FashionMNIST,4,42,relu3,2.770302548346156,0.273686001791954,0.2795267969369888,0.89958,0.8968,0.00278,cnn_FashionMNIST_seed4_entropy_history.csv
5,cnn,FashionMNIST,4,42,relu1,3.0937011070449563,0.2498873848628997,0.287500442636013,0.91044,0.8959,0.0145399999999999,cnn_FashionMNIST_seed4_entropy_history.csv
5,cnn,FashionMNIST,4,42,relu2,2.13610280821725,0.2498873848628997,0.287500442636013,0.91044,0.8959,0.0145399999999999,cnn_FashionMNIST_seed4_entropy_history.csv
5,cnn,FashionMNIST,4,42,relu3,2.699165766954419,0.2498873848628997,0.287500442636013,0.91044,0.8959,0.0145399999999999,cnn_FashionMNIST_seed4_entropy_history.csv
6,cnn,FashionMNIST,4,42,relu1,3.096452905507162,0.2321872059059143,0.2517094168424606,0.91484,0.9065,0.00834,cnn_FashionMNIST_seed4_entropy_history.csv
6,cnn,FashionMNIST,4,42,relu2,2.0455720808240376,0.2321872059059143,0.2517094168424606,0.91484,0.9065,0.00834,cnn_FashionMNIST_seed4_entropy_history.csv
6,cnn,FashionMNIST,4,42,relu3,2.625171517596596,0.2321872059059143,0.2517094168424606,0.91484,0.9065,0.00834,cnn_FashionMNIST_seed4_entropy_history.csv
7,cnn,FashionMNIST,4,42,relu1,3.138422623701926,0.2137735247039794,0.2511124108314514,0.92056,0.907,0.01356,cnn_FashionMNIST_seed4_entropy_history.csv
7,cnn,FashionMNIST,4,42,relu2,2.0052821933104514,0.2137735247039794,0.2511124108314514,0.92056,0.907,0.01356,cnn_FashionMNIST_seed4_entropy_history.csv
7,cnn,FashionMNIST,4,42,relu3,2.609049201197128,0.2137735247039794,0.2511124108314514,0.92056,0.907,0.01356,cnn_FashionMNIST_seed4_entropy_history.csv
8,cnn,FashionMNIST,4,42,relu1,3.075882633117794,0.1991329169082641,0.2374897448778152,0.92654,0.9147,0.01184,cnn_FashionMNIST_seed4_entropy_history.csv
8,cnn,FashionMNIST,4,42,relu2,1.7461069492427566,0.1991329169082641,0.2374897448778152,0.92654,0.9147,0.01184,cnn_FashionMNIST_seed4_entropy_history.csv
8,cnn,FashionMNIST,4,42,relu3,2.497123996535912,0.1991329169082641,0.2374897448778152,0.92654,0.9147,0.01184,cnn_FashionMNIST_seed4_entropy_history.csv
9,cnn,FashionMNIST,4,42,relu1,3.072515449148955,0.1840293189620971,0.2334969686031341,0.93182,0.9139,0.0179199999999999,cnn_FashionMNIST_seed4_entropy_history.csv
9,cnn,FashionMNIST,4,42,relu2,1.824704909086758,0.1840293189620971,0.2334969686031341,0.93182,0.9139,0.0179199999999999,cnn_FashionMNIST_seed4_entropy_history.csv
9,cnn,FashionMNIST,4,42,relu3,2.54549902071034,0.1840293189620971,0.2334969686031341,0.93182,0.9139,0.0179199999999999,cnn_FashionMNIST_seed4_entropy_history.csv
10,cnn,FashionMNIST,4,42,relu1,3.0290852991279014,0.1701144634532928,0.237626233625412,0.93678,0.915,0.0217799999999999,cnn_FashionMNIST_seed4_entropy_history.csv
10,cnn,FashionMNIST,4,42,relu2,1.866469480875366,0.1701144634532928,0.237626233625412,0.93678,0.915,0.0217799999999999,cnn_FashionMNIST_seed4_entropy_history.csv
10,cnn,FashionMNIST,4,42,relu3,2.584194324937448,0.1701144634532928,0.237626233625412,0.93678,0.915,0.0217799999999999,cnn_FashionMNIST_seed4_entropy_history.csv
11,cnn,FashionMNIST,4,42,relu1,2.985894972813434,0.1583294908618927,0.2595783359408378,0.94308,0.9087,0.03438,cnn_FashionMNIST_seed4_entropy_history.csv
11,cnn,FashionMNIST,4,42,relu2,1.6114086682793816,0.1583294908618927,0.2595783359408378,0.94308,0.9087,0.03438,cnn_FashionMNIST_seed4_entropy_history.csv
11,cnn,FashionMNIST,4,42,relu3,2.437709155657097,0.1583294908618927,0.2595783359408378,0.94308,0.9087,0.03438,cnn_FashionMNIST_seed4_entropy_history.csv
12,cnn,FashionMNIST,4,42,relu1,3.0650047875078283,0.145784815621376,0.2443782038927078,0.9465,0.913,0.0334999999999999,cnn_FashionMNIST_seed4_entropy_history.csv
12,cnn,FashionMNIST,4,42,relu2,1.6002260712802,0.145784815621376,0.2443782038927078,0.9465,0.913,0.0334999999999999,cnn_FashionMNIST_seed4_entropy_history.csv
