epoch,model,dataset,seed,split_seed,layer,activation_entropy,train_loss,val_loss,train_accuracy,val_accuracy,val_generalization_gap
1,cnn,FashionMNIST,1,42,relu1,5.520746681731186,0.5727131441783905,0.39804564237594603,0.7967,0.8566,-0.059900000000000064
1,cnn,FashionMNIST,1,42,relu2,5.781640996682759,0.5727131441783905,0.39804564237594603,0.7967,0.8566,-0.059900000000000064
1,cnn,FashionMNIST,1,42,relu3,5.108229244348522,0.5727131441783905,0.39804564237594603,0.7967,0.8566,-0.059900000000000064
2,cnn,FashionMNIST,1,42,relu1,5.593590516949491,0.35010863055706026,0.3311721341609955,0.8748,0.8776,-0.0028000000000000247
2,cnn,FashionMNIST,1,42,relu2,4.780580989098084,0.35010863055706026,0.3311721341609955,0.8748,0.8776,-0.0028000000000000247
2,cnn,FashionMNIST,1,42,relu3,4.650973913223475,0.35010863055706026,0.3311721341609955,0.8748,0.8776,-0.0028000000000000247
3,cnn,FashionMNIST,1,42,relu1,5.58207629046699,0.29936798144340515,0.29644518768787387,0.89334,0.8901,0.0032400000000000206
3,cnn,FashionMNIST,1,42,relu2,4.805227854313686,0.29936798144340515,0.29644518768787387,0.89334,0.8901,0.0032400000000000206
3,cnn,FashionMNIST,1,42,relu3,4.602725101778121,0.29936798144340515,0.29644518768787387,0.89334,0.8901,0.0032400000000000206
4,cnn,FashionMNIST,1,42,relu1,5.4993157018101115,0.2745104633331299,0.2841644126653671,0.90156,0.8952,0.006360000000000032
4,cnn,FashionMNIST,1,42,relu2,4.481377646401645,0.2745104633331299,0.2841644126653671,0.90156,0.8952,0.006360000000000032
4,cnn,FashionMNIST,1,42,relu3,4.345614873408381,0.2745104633331299,0.2841644126653671,0.90156,0.8952,0.006360000000000032
5,cnn,FashionMNIST,1,42,relu1,5.580634752877812,0.2476684132003784,0.2621154238939285,0.9115,0.9033,0.008199999999999985
5,cnn,FashionMNIST,1,42,relu2,4.180990987751538,0.2476684132003784,0.2621154238939285,0.9115,0.9033,0.008199999999999985
5,cnn,FashionMNIST,1,42,relu3,4.284117810368512,0.2476684132003784,0.2621154238939285,0.9115,0.9033,0.008199999999999985
6,cnn,FashionMNIST,1,42,relu1,5.4762634741675065,0.22592535814285278,0.2491258328795433,0.9175,0.9081,0.009399999999999964
6,cnn,FashionMNIST,1,42,relu2,3.9925546199133573,0.22592535814285278,0.2491258328795433,0.9175,0.9081,0.009399999999999964
6,cnn,FashionMNIST,1,42,relu3,4.26519102760573,0.22592535814285278,0.2491258328795433,0.9175,0.9081,0.009399999999999964
7,cnn,FashionMNIST,1,42,relu1,5.288076132995965,0.21280730664253236,0.24273146406412124,0.92344,0.911,0.012440000000000007
7,cnn,FashionMNIST,1,42,relu2,4.014595104471026,0.21280730664253236,0.24273146406412124,0.92344,0.911,0.012440000000000007
7,cnn,FashionMNIST,1,42,relu3,4.248178746774652,0.21280730664253236,0.24273146406412124,0.92344,0.911,0.012440000000000007
8,cnn,FashionMNIST,1,42,relu1,5.383665036454768,0.19398780601501464,0.25581120961904524,0.92934,0.9077,0.021640000000000104
8,cnn,FashionMNIST,1,42,relu2,3.610455903505382,0.19398780601501464,0.25581120961904524,0.92934,0.9077,0.021640000000000104
8,cnn,FashionMNIST,1,42,relu3,4.000915473667391,0.19398780601501464,0.25581120961904524,0.92934,0.9077,0.021640000000000104
9,cnn,FashionMNIST,1,42,relu1,5.1055280623228985,0.18248786113262178,0.2538671796679497,0.93318,0.9092,0.02398
9,cnn,FashionMNIST,1,42,relu2,3.880940732441586,0.18248786113262178,0.2538671796679497,0.93318,0.9092,0.02398
9,cnn,FashionMNIST,1,42,relu3,4.182263725053904,0.18248786113262178,0.2538671796679497,0.93318,0.9092,0.02398
10,cnn,FashionMNIST,1,42,relu1,5.1438668368618545,0.16799969594955444,0.2384557428240776,0.93902,0.9145,0.024519999999999986
10,cnn,FashionMNIST,1,42,relu2,3.431372944834635,0.16799969594955444,0.2384557428240776,0.93902,0.9145,0.024519999999999986
10,cnn,FashionMNIST,1,42,relu3,4.034962356245778,0.16799969594955444,0.2384557428240776,0.93902,0.9145,0.024519999999999986
11,cnn,FashionMNIST,1,42,relu1,5.204990607259644,0.15726853566884993,0.24383243346214295,0.94206,0.911,0.031059999999999977
11,cnn,FashionMNIST,1,42,relu2,3.481292266233673,0.15726853566884993,0.24383243346214295,0.94206,0.911,0.031059999999999977
11,cnn,FashionMNIST,1,42,relu3,4.080700400313336,0.15726853566884993,0.24383243346214295,0.94206,0.911,0.031059999999999977
12,cnn,FashionMNIST,1,42,relu1,5.148722826471914,0.1426597235393524,0.23178907274007798,0.9471,0.9167,0.030400000000000094
12,cnn,FashionMNIST,1,42,relu2,3.2810577162457846,0.1426597235393524,0.23178907274007798,0.9471,0.9167,0.030400000000000094
12,cnn,FashionMNIST,1,42,relu3,3.794532383321908,0.1426597235393524,0.23178907274007798,0.9471,0.9167,0.030400000000000094
13,cnn,FashionMNIST,1,42,relu1,4.933648826216878,0.13151371842861176,0.2386179903268814,0.95164,0.9189,0.03273999999999999
13,cnn,FashionMNIST,1,42,relu2,3.2813892909218487,0.13151371842861176,0.2386179903268814,0.95164,0.9189,0.03273999999999999
13,cnn,FashionMNIST,1,42,relu3,3.895823407026968,0.13151371842861176,0.2386179903268814,0.95164,0.9189,0.03273999999999999
14,cnn,FashionMNIST,1,42,relu1,5.023828954936661,0.12086377497196198,0.23822109189033508,0.95528,0.9153,0.039980000000000016
14,cnn,FashionMNIST,1,42,relu2,3.132388271931298,0.12086377497196198,0.23822109189033508,0.95528,0.9153,0.039980000000000016
14,cnn,FashionMNIST,1,42,relu3,3.7992944036637013,0.12086377497196198,0.23822109189033508,0.95528,0.9153,0.039980000000000016
15,cnn,FashionMNIST,1,42,relu1,5.036820478766555,0.10951966408014298,0.2542626712799072,0.95978,0.9106,0.04918
15,cnn,FashionMNIST,1,42,relu2,3.040102462799535,0.10951966408014298,0.2542626712799072,0.95978,0.9106,0.04918
15,cnn,FashionMNIST,1,42,relu3,3.7714820979811954,0.10951966408014298,0.2542626712799072,0.95978,0.9106,0.04918
16,cnn,FashionMNIST,1,42,relu1,4.907999061526004,0.10074515796661376,0.25600309447050096,0.96346,0.9151,0.04835999999999996
16,cnn,FashionMNIST,1,42,relu2,2.9657545206925664,0.10074515796661376,0.25600309447050096,0.96346,0.9151,0.04835999999999996
16,cnn,FashionMNIST,1,42,relu3,3.819215576567725,0.10074515796661376,0.25600309447050096,0.96346,0.9151,0.04835999999999996
17,cnn,FashionMNIST,1,42,relu1,4.789472803522613,0.08921523738384247,0.26288166823387144,0.96724,0.9129,0.054339999999999944
17,cnn,FashionMNIST,1,42,relu2,3.0801427088194053,0.08921523738384247,0.26288166823387144,0.96724,0.9129,0.054339999999999944
17,cnn,FashionMNIST,1,42,relu3,3.6766368482431577,0.08921523738384247,0.26288166823387144,0.96724,0.9129,0.054339999999999944
18,cnn,FashionMNIST,1,42,relu1,4.903837832087429,0.08209278159856796,0.28621606431007385,0.97016,0.9122,0.05796000000000001
18,cnn,FashionMNIST,1,42,relu2,3.019449185682861,0.08209278159856796,0.28621606431007385,0.97016,0.9122,0.05796000000000001
18,cnn,FashionMNIST,1,42,relu3,3.77243972513367,0.08209278159856796,0.28621606431007385,0.97016,0.9122,0.05796000000000001
19,cnn,FashionMNIST,1,42,relu1,4.920487448812551,0.07478880742311478,0.29653561878204343,0.9728,0.9118,0.06099999999999994
19,cnn,FashionMNIST,1,42,relu2,2.950315154136339,0.07478880742311478,0.29653561878204343,0.9728,0.9118,0.06099999999999994
19,cnn,FashionMNIST,1,42,relu3,3.7686817678644156,0.07478880742311478,0.29653561878204343,0.9728,0.9118,0.06099999999999994
20,cnn,FashionMNIST,1,42,relu1,4.989353161778273,0.06591958071470261,0.2966265411376953,0.97592,0.9146,0.06132000000000004
20,cnn,FashionMNIST,1,42,relu2,2.9043749757681065,0.06591958071470261,0.2966265411376953,0.97592,0.9146,0.06132000000000004
20,cnn,FashionMNIST,1,42,relu3,3.8514552516167777,0.06591958071470261,0.2966265411376953,0.97592,0.9146,0.06132000000000004
21,cnn,FashionMNIST,1,42,relu1,4.8244993055714,0.05834410240530968,0.30559719508886335,0.97914,0.914,0.06513999999999998
21,cnn,FashionMNIST,1,42,relu2,2.8863501820979587,0.05834410240530968,0.30559719508886335,0.97914,0.914,0.06513999999999998
21,cnn,FashionMNIST,1,42,relu3,3.6927932427107812,0.05834410240530968,0.30559719508886335,0.97914,0.914,0.06513999999999998
22,cnn,FashionMNIST,1,42,relu1,4.875808255610151,0.05407604645609856,0.3298786312222481,0.98092,0.9149,0.06601999999999997
22,cnn,FashionMNIST,1,42,relu2,2.687694845751865,0.05407604645609856,0.3298786312222481,0.98092,0.9149,0.06601999999999997
22,cnn,FashionMNIST,1,42,relu3,3.8360063016987027,0.05407604645609856,0.3298786312222481,0.98092,0.9149,0.06601999999999997
23,cnn,FashionMNIST,1,42,relu1,4.781131018826279,0.04765840440869332,0.3154122024536133,0.98238,0.917,0.06538
23,cnn,FashionMNIST,1,42,relu2,2.8779217548964127,0.04765840440869332,0.3154122024536133,0.98238,0.917,0.06538
23,cnn,FashionMNIST,1,42,relu3,3.6973266142047283,0.04765840440869332,0.3154122024536133,0.98238,0.917,0.06538
24,cnn,FashionMNIST,1,42,relu1,4.8271951832803275,0.04278533680319786,0.36810142738819124,0.98486,0.9083,0.07655999999999996
24,cnn,FashionMNIST,1,42,relu2,2.8348663526282243,0.04278533680319786,0.36810142738819124,0.98486,0.9083,0.07655999999999996
24,cnn,FashionMNIST,1,42,relu3,3.7599370201717743,0.04278533680319786,0.36810142738819124,0.98486,0.9083,0.07655999999999996
