epoch,model,dataset,seed,split_seed,layer,activation_entropy,train_loss,val_loss,train_accuracy,val_accuracy,val_generalization_gap
12,mlp,FashionMNIST,1,42,relu2,4.0307892252422715,0.21189892955541612,0.30351253385543825,0.92,0.8899,0.030100000000000016
13,mlp,FashionMNIST,1,42,relu1,3.1998375559862193,0.2035737343788147,0.3191087800502777,0.92382,0.8882,0.035619999999999985
13,mlp,FashionMNIST,1,42,relu2,4.071592266146856,0.2035737343788147,0.3191087800502777,0.92382,0.8882,0.035619999999999985
14,mlp,FashionMNIST,1,42,relu1,3.2295823115293647,0.19235647881507872,0.3245854899406433,0.92776,0.8877,0.040059999999999985
14,mlp,FashionMNIST,1,42,relu2,4.10008066394613,0.19235647881507872,0.3245854899406433,0.92776,0.8877,0.040059999999999985
15,mlp,FashionMNIST,1,42,relu1,3.1774540347649296,0.18429426580905914,0.3240932022333145,0.92974,0.8874,0.042340000000000044
15,mlp,FashionMNIST,1,42,relu2,4.087796418022658,0.18429426580905914,0.3240932022333145,0.92974,0.8874,0.042340000000000044
16,mlp,FashionMNIST,1,42,relu1,3.0187342219214908,0.17684701711654663,0.3132069672107696,0.93438,0.8946,0.03978000000000004
16,mlp,FashionMNIST,1,42,relu2,4.035676949525097,0.17684701711654663,0.3132069672107696,0.93438,0.8946,0.03978000000000004
17,mlp,FashionMNIST,1,42,relu1,3.005855683630232,0.16671410622119903,0.34769098001718524,0.93804,0.8859,0.052139999999999964
17,mlp,FashionMNIST,1,42,relu2,3.9675414405305576,0.16671410622119903,0.34769098001718524,0.93804,0.8859,0.052139999999999964
18,mlp,FashionMNIST,1,42,relu1,3.0461821050782647,0.16164645810604095,0.3561365269422531,0.93964,0.8907,0.048939999999999984
18,mlp,FashionMNIST,1,42,relu2,4.026490759416435,0.16164645810604095,0.3561365269422531,0.93964,0.8907,0.048939999999999984
19,mlp,FashionMNIST,1,42,relu1,3.0065186247652136,0.1544314011669159,0.3308411009311676,0.94136,0.8941,0.04725999999999997
19,mlp,FashionMNIST,1,42,relu2,3.8810290972606887,0.1544314011669159,0.3308411009311676,0.94136,0.8941,0.04725999999999997
20,mlp,FashionMNIST,1,42,relu1,2.9075355809249936,0.14790586356401444,0.3598896815061569,0.9433,0.8868,0.056499999999999995
20,mlp,FashionMNIST,1,42,relu2,3.8783509610839575,0.14790586356401444,0.3598896815061569,0.9433,0.8868,0.056499999999999995
21,mlp,FashionMNIST,1,42,relu1,2.9881927751267683,0.14150865070819854,0.3640869295358658,0.94632,0.892,0.054320000000000035
21,mlp,FashionMNIST,1,42,relu2,3.9947132880027585,0.14150865070819854,0.3640869295358658,0.94632,0.892,0.054320000000000035
22,mlp,FashionMNIST,1,42,relu1,2.9920308023058504,0.13406281063318254,0.36954632728099823,0.94942,0.8884,0.061020000000000074
22,mlp,FashionMNIST,1,42,relu2,3.9281273345588144,0.13406281063318254,0.36954632728099823,0.94942,0.8884,0.061020000000000074
23,mlp,FashionMNIST,1,42,relu1,2.906160015673574,0.12604485200405122,0.3883706845760345,0.95136,0.8867,0.06465999999999994
23,mlp,FashionMNIST,1,42,relu2,3.8452999512130206,0.12604485200405122,0.3883706845760345,0.95136,0.8867,0.06465999999999994
24,mlp,FashionMNIST,1,42,relu1,2.8143077627163757,0.12606920239448546,0.3733900243997574,0.9526,0.8884,0.06420000000000003
24,mlp,FashionMNIST,1,42,relu2,3.8763705952112293,0.12606920239448546,0.3733900243997574,0.9526,0.8884,0.06420000000000003
25,mlp,FashionMNIST,1,42,relu1,2.860606233427608,0.11878005585670472,0.3794933687448502,0.95518,0.8938,0.06137999999999999
25,mlp,FashionMNIST,1,42,relu2,3.860194173552006,0.11878005585670472,0.3794933687448502,0.95518,0.8938,0.06137999999999999
26,mlp,FashionMNIST,1,42,relu1,2.797107746265585,0.11262110517978668,0.3829991421937943,0.95818,0.8951,0.06308000000000002
26,mlp,FashionMNIST,1,42,relu2,3.8550118645918334,0.11262110517978668,0.3829991421937943,0.95818,0.8951,0.06308000000000002
27,mlp,FashionMNIST,1,42,relu1,2.829050001696193,0.10933964851140976,0.41149951432943344,0.95814,0.8889,0.06923999999999997
27,mlp,FashionMNIST,1,42,relu2,3.8871400516045433,0.10933964851140976,0.41149951432943344,0.95814,0.8889,0.06923999999999997
28,mlp,FashionMNIST,1,42,relu1,2.8666295052597843,0.10337569675445557,0.4036618059396744,0.96134,0.8921,0.06923999999999997
28,mlp,FashionMNIST,1,42,relu2,3.815223077158071,0.10337569675445557,0.4036618059396744,0.96134,0.8921,0.06923999999999997
29,mlp,FashionMNIST,1,42,relu1,2.867518114426167,0.09927876845598221,0.4355442970752716,0.96214,0.8891,0.07304
29,mlp,FashionMNIST,1,42,relu2,3.882753336090668,0.09927876845598221,0.4355442970752716,0.96214,0.8891,0.07304
30,mlp,FashionMNIST,1,42,relu1,2.848190050991028,0.09249556684017181,0.44841575570106507,0.96526,0.8904,0.07486000000000004
30,mlp,FashionMNIST,1,42,relu2,3.9121299979870936,0.09249556684017181,0.44841575570106507,0.96526,0.8904,0.07486000000000004
