epoch,model,dataset,seed,split_seed,layer,activation_entropy,train_loss,val_loss,train_accuracy,val_accuracy,val_generalization_gap
1,mlp,FashionMNIST,5,42,relu1,5.24660541680222,0.5390776073455811,0.4125013335227966,0.80676,0.8513,-0.04453999999999991
1,mlp,FashionMNIST,5,42,relu2,5.063634083900096,0.5390776073455811,0.4125013335227966,0.80676,0.8513,-0.04453999999999991
2,mlp,FashionMNIST,5,42,relu1,4.571194843389751,0.39101741627693176,0.38126234884262084,0.85698,0.8574,-0.00042000000000008697
2,mlp,FashionMNIST,5,42,relu2,4.646686324861704,0.39101741627693176,0.38126234884262084,0.85698,0.8574,-0.00042000000000008697
3,mlp,FashionMNIST,5,42,relu1,4.3064259409925425,0.34280641050338745,0.34355075817108155,0.87392,0.8711,0.0028200000000000447
3,mlp,FashionMNIST,5,42,relu2,4.703819340065759,0.34280641050338745,0.34355075817108155,0.87392,0.8711,0.0028200000000000447
4,mlp,FashionMNIST,5,42,relu1,4.191812905548213,0.3213685444068909,0.3391178740024567,0.88178,0.875,0.006780000000000008
4,mlp,FashionMNIST,5,42,relu2,4.523053431783287,0.3213685444068909,0.3391178740024567,0.88178,0.875,0.006780000000000008
5,mlp,FashionMNIST,5,42,relu1,4.010745599936538,0.2962927863407135,0.33467386407852173,0.88968,0.8756,0.014079999999999981
5,mlp,FashionMNIST,5,42,relu2,4.579451707199414,0.2962927863407135,0.33467386407852173,0.88968,0.8756,0.014079999999999981
6,mlp,FashionMNIST,5,42,relu1,3.831836752391243,0.2782505335330963,0.3327804817438126,0.89714,0.8748,0.022340000000000027
6,mlp,FashionMNIST,5,42,relu2,4.5400161296387616,0.2782505335330963,0.3327804817438126,0.89714,0.8748,0.022340000000000027
7,mlp,FashionMNIST,5,42,relu1,3.4777783440875796,0.26822999747276305,0.30284381637573243,0.90082,0.8874,0.013419999999999987
7,mlp,FashionMNIST,5,42,relu2,4.288908997782135,0.26822999747276305,0.30284381637573243,0.90082,0.8874,0.013419999999999987
8,mlp,FashionMNIST,5,42,relu1,3.4835333352759075,0.2520782411289215,0.321854350066185,0.90658,0.8804,0.026180000000000092
8,mlp,FashionMNIST,5,42,relu2,4.2973795771355086,0.2520782411289215,0.321854350066185,0.90658,0.8804,0.026180000000000092
9,mlp,FashionMNIST,5,42,relu1,3.5055722349035294,0.2396737159061432,0.3059010237455368,0.90968,0.885,0.024680000000000035
9,mlp,FashionMNIST,5,42,relu2,4.305931662990963,0.2396737159061432,0.3059010237455368,0.90968,0.885,0.024680000000000035
10,mlp,FashionMNIST,5,42,relu1,3.4915420513903794,0.23239274327278137,0.3103662630677223,0.91324,0.8888,0.024440000000000017
10,mlp,FashionMNIST,5,42,relu2,4.211906586872583,0.23239274327278137,0.3103662630677223,0.91324,0.8888,0.024440000000000017
11,mlp,FashionMNIST,5,42,relu1,3.34018518591367,0.2180160352897644,0.308217206120491,0.91898,0.8894,0.02958000000000005
11,mlp,FashionMNIST,5,42,relu2,4.25630822923674,0.2180160352897644,0.308217206120491,0.91898,0.8894,0.02958000000000005
12,mlp,FashionMNIST,5,42,relu1,3.338491192060035,0.21091294649124145,0.3026869434595108,0.91914,0.8898,0.02933999999999992
12,mlp,FashionMNIST,5,42,relu2,4.112937829463835,0.21091294649124145,0.3026869434595108,0.91914,0.8898,0.02933999999999992
13,mlp,FashionMNIST,5,42,relu1,3.2137768216959213,0.1976370124387741,0.3160174641370773,0.92528,0.8874,0.037880000000000025
