epoch,model,dataset,seed,split_seed,layer,activation_entropy,train_loss,val_loss,train_accuracy,val_accuracy,val_generalization_gap
15,cnn,FashionMNIST,5,42,relu3,4.1076842893562775,0.10493527769565582,0.2596952013850212,0.96256,0.9149,0.047659999999999925
16,cnn,FashionMNIST,5,42,relu1,4.68231893736707,0.09764544776439667,0.280839287507534,0.96452,0.9111,0.05342000000000002
16,cnn,FashionMNIST,5,42,relu2,2.850625303497284,0.09764544776439667,0.280839287507534,0.96452,0.9111,0.05342000000000002
16,cnn,FashionMNIST,5,42,relu3,4.098260020414078,0.09764544776439667,0.280839287507534,0.96452,0.9111,0.05342000000000002
17,cnn,FashionMNIST,5,42,relu1,4.598836327134626,0.08842769762635232,0.263857919216156,0.96796,0.9172,0.05076000000000003
17,cnn,FashionMNIST,5,42,relu2,2.937375696529789,0.08842769762635232,0.263857919216156,0.96796,0.9172,0.05076000000000003
17,cnn,FashionMNIST,5,42,relu3,3.982793065243877,0.08842769762635232,0.263857919216156,0.96796,0.9172,0.05076000000000003
18,cnn,FashionMNIST,5,42,relu1,4.594154854769618,0.07806824813604354,0.2894219689130783,0.9723,0.9116,0.06070000000000009
18,cnn,FashionMNIST,5,42,relu2,2.889066301292089,0.07806824813604354,0.2894219689130783,0.9723,0.9116,0.06070000000000009
18,cnn,FashionMNIST,5,42,relu3,4.057013604908713,0.07806824813604354,0.2894219689130783,0.9723,0.9116,0.06070000000000009
19,cnn,FashionMNIST,5,42,relu1,4.596591621265654,0.06949238522171974,0.2985960540533066,0.97526,0.9139,0.06135999999999997
19,cnn,FashionMNIST,5,42,relu2,3.0361345797269,0.06949238522171974,0.2985960540533066,0.97526,0.9139,0.06135999999999997
19,cnn,FashionMNIST,5,42,relu3,4.083382952921547,0.06949238522171974,0.2985960540533066,0.97526,0.9139,0.06135999999999997
20,cnn,FashionMNIST,5,42,relu1,4.62681399086966,0.06258055749416351,0.30452605102062225,0.97774,0.9133,0.06444000000000005
20,cnn,FashionMNIST,5,42,relu2,2.7434581379775254,0.06258055749416351,0.30452605102062225,0.97774,0.9133,0.06444000000000005
20,cnn,FashionMNIST,5,42,relu3,4.0635566671422705,0.06258055749416351,0.30452605102062225,0.97774,0.9133,0.06444000000000005
21,cnn,FashionMNIST,5,42,relu1,4.605975472019996,0.05767592436552048,0.3060041358470917,0.97926,0.9139,0.06535999999999997
21,cnn,FashionMNIST,5,42,relu2,2.8341128796200827,0.05767592436552048,0.3060041358470917,0.97926,0.9139,0.06535999999999997
21,cnn,FashionMNIST,5,42,relu3,4.031392026047568,0.05767592436552048,0.3060041358470917,0.97926,0.9139,0.06535999999999997
22,cnn,FashionMNIST,5,42,relu1,4.5688815598064005,0.04802546286821365,0.32384237792491916,0.9828,0.9148,0.06800000000000006
22,cnn,FashionMNIST,5,42,relu2,2.8114708955438914,0.04802546286821365,0.32384237792491916,0.9828,0.9148,0.06800000000000006
22,cnn,FashionMNIST,5,42,relu3,4.023127748899112,0.04802546286821365,0.32384237792491916,0.9828,0.9148,0.06800000000000006
23,cnn,FashionMNIST,5,42,relu1,4.709593992773383,0.0454912990963459,0.3404368358850479,0.98338,0.9146,0.06878000000000006
23,cnn,FashionMNIST,5,42,relu2,2.749917380356835,0.0454912990963459,0.3404368358850479,0.98338,0.9146,0.06878000000000006
23,cnn,FashionMNIST,5,42,relu3,4.0088891068225525,0.0454912990963459,0.3404368358850479,0.98338,0.9146,0.06878000000000006
24,cnn,FashionMNIST,5,42,relu1,4.5848713925238185,0.04094350784420967,0.38312102917432783,0.98552,0.9083,0.07721999999999996
24,cnn,FashionMNIST,5,42,relu2,2.7283754936415168,0.04094350784420967,0.38312102917432783,0.98552,0.9083,0.07721999999999996
24,cnn,FashionMNIST,5,42,relu3,4.007659843165089,0.04094350784420967,0.38312102917432783,0.98552,0.9083,0.07721999999999996
25,cnn,FashionMNIST,5,42,relu1,4.46343989652574,0.041442208772599694,0.35704151570796966,0.9851,0.9138,0.07130000000000003
25,cnn,FashionMNIST,5,42,relu2,2.6924800676055654,0.041442208772599694,0.35704151570796966,0.9851,0.9138,0.07130000000000003
25,cnn,FashionMNIST,5,42,relu3,3.9117444859065866,0.041442208772599694,0.35704151570796966,0.9851,0.9138,0.07130000000000003
26,cnn,FashionMNIST,5,42,relu1,4.614098683282882,0.0320655504912138,0.40594867486953734,0.98886,0.9095,0.07935999999999999
26,cnn,FashionMNIST,5,42,relu2,2.6490534358519597,0.0320655504912138,0.40594867486953734,0.98886,0.9095,0.07935999999999999
26,cnn,FashionMNIST,5,42,relu3,4.017977140655031,0.0320655504912138,0.40594867486953734,0.98886,0.9095,0.07935999999999999
27,cnn,FashionMNIST,5,42,relu1,4.69223099323218,0.03126142059087753,0.3890409246683121,0.98948,0.9135,0.07598000000000005
27,cnn,FashionMNIST,5,42,relu2,2.5420832531742965,0.03126142059087753,0.3890409246683121,0.98948,0.9135,0.07598000000000005
27,cnn,FashionMNIST,5,42,relu3,3.868787660913287,0.03126142059087753,0.3890409246683121,0.98948,0.9135,0.07598000000000005
28,cnn,FashionMNIST,5,42,relu1,4.569423333291937,0.026969829572439194,0.40316110932827,0.99076,0.9136,0.07716
28,cnn,FashionMNIST,5,42,relu2,2.7089227103168088,0.026969829572439194,0.40316110932827,0.99076,0.9136,0.07716
28,cnn,FashionMNIST,5,42,relu3,3.93268642559484,0.026969829572439194,0.40316110932827,0.99076,0.9136,0.07716
29,cnn,FashionMNIST,5,42,relu1,4.462811641836264,0.026053561765551566,0.41886907300949094,0.99074,0.9089,0.08183999999999991
29,cnn,FashionMNIST,5,42,relu2,2.505328616785651,0.026053561765551566,0.41886907300949094,0.99074,0.9089,0.08183999999999991
29,cnn,FashionMNIST,5,42,relu3,3.85841457393422,0.026053561765551566,0.41886907300949094,0.99074,0.9089,0.08183999999999991
30,cnn,FashionMNIST,5,42,relu1,4.478465751847501,0.024135460860580205,0.430941487801075,0.99176,0.9144,0.07735999999999998
30,cnn,FashionMNIST,5,42,relu2,2.6098406367258327,0.024135460860580205,0.430941487801075,0.99176,0.9144,0.07735999999999998
30,cnn,FashionMNIST,5,42,relu3,3.9044055238130446,0.024135460860580205,0.430941487801075,0.99176,0.9144,0.07735999999999998
