epoch,model,dataset,seed,split_seed,layer,activation_entropy,train_loss,val_loss,train_accuracy,val_accuracy,val_generalization_gap,source_file
19,cnn,FashionMNIST,1,42,relu1,4.920487448812551,0.0747888074231147,0.2965356187820434,0.9728,0.9118,0.0609999999999999,cnn_FashionMNIST_seed1_entropy_history.csv
19,cnn,FashionMNIST,1,42,relu2,2.950315154136339,0.0747888074231147,0.2965356187820434,0.9728,0.9118,0.0609999999999999,cnn_FashionMNIST_seed1_entropy_history.csv
19,cnn,FashionMNIST,1,42,relu3,3.768681767864416,0.0747888074231147,0.2965356187820434,0.9728,0.9118,0.0609999999999999,cnn_FashionMNIST_seed1_entropy_history.csv
20,cnn,FashionMNIST,1,42,relu1,4.989353161778273,0.0659195807147026,0.2966265411376953,0.97592,0.9146,0.06132,cnn_FashionMNIST_seed1_entropy_history.csv
20,cnn,FashionMNIST,1,42,relu2,2.9043749757681065,0.0659195807147026,0.2966265411376953,0.97592,0.9146,0.06132,cnn_FashionMNIST_seed1_entropy_history.csv
20,cnn,FashionMNIST,1,42,relu3,3.8514552516167777,0.0659195807147026,0.2966265411376953,0.97592,0.9146,0.06132,cnn_FashionMNIST_seed1_entropy_history.csv
21,cnn,FashionMNIST,1,42,relu1,4.8244993055714,0.0583441024053096,0.3055971950888633,0.97914,0.914,0.0651399999999999,cnn_FashionMNIST_seed1_entropy_history.csv
21,cnn,FashionMNIST,1,42,relu2,2.8863501820979587,0.0583441024053096,0.3055971950888633,0.97914,0.914,0.0651399999999999,cnn_FashionMNIST_seed1_entropy_history.csv
21,cnn,FashionMNIST,1,42,relu3,3.692793242710781,0.0583441024053096,0.3055971950888633,0.97914,0.914,0.0651399999999999,cnn_FashionMNIST_seed1_entropy_history.csv
22,cnn,FashionMNIST,1,42,relu1,4.875808255610151,0.0540760464560985,0.3298786312222481,0.98092,0.9149,0.0660199999999999,cnn_FashionMNIST_seed1_entropy_history.csv
22,cnn,FashionMNIST,1,42,relu2,2.687694845751865,0.0540760464560985,0.3298786312222481,0.98092,0.9149,0.0660199999999999,cnn_FashionMNIST_seed1_entropy_history.csv
22,cnn,FashionMNIST,1,42,relu3,3.836006301698703,0.0540760464560985,0.3298786312222481,0.98092,0.9149,0.0660199999999999,cnn_FashionMNIST_seed1_entropy_history.csv
23,cnn,FashionMNIST,1,42,relu1,4.781131018826279,0.0476584044086933,0.3154122024536133,0.98238,0.917,0.06538,cnn_FashionMNIST_seed1_entropy_history.csv
23,cnn,FashionMNIST,1,42,relu2,2.8779217548964127,0.0476584044086933,0.3154122024536133,0.98238,0.917,0.06538,cnn_FashionMNIST_seed1_entropy_history.csv
23,cnn,FashionMNIST,1,42,relu3,3.697326614204728,0.0476584044086933,0.3154122024536133,0.98238,0.917,0.06538,cnn_FashionMNIST_seed1_entropy_history.csv
24,cnn,FashionMNIST,1,42,relu1,4.827195183280328,0.0427853368031978,0.3681014273881912,0.98486,0.9083,0.0765599999999999,cnn_FashionMNIST_seed1_entropy_history.csv
24,cnn,FashionMNIST,1,42,relu2,2.8348663526282243,0.0427853368031978,0.3681014273881912,0.98486,0.9083,0.0765599999999999,cnn_FashionMNIST_seed1_entropy_history.csv
24,cnn,FashionMNIST,1,42,relu3,3.7599370201717743,0.0427853368031978,0.3681014273881912,0.98486,0.9083,0.0765599999999999,cnn_FashionMNIST_seed1_entropy_history.csv
25,cnn,FashionMNIST,1,42,relu1,4.805610204676994,0.0409461135959625,0.3642427151679993,0.98586,0.9119,0.0739599999999999,cnn_FashionMNIST_seed1_entropy_history.csv
25,cnn,FashionMNIST,1,42,relu2,2.842717139788042,0.0409461135959625,0.3642427151679993,0.98586,0.9119,0.0739599999999999,cnn_FashionMNIST_seed1_entropy_history.csv
25,cnn,FashionMNIST,1,42,relu3,3.673670363309844,0.0409461135959625,0.3642427151679993,0.98586,0.9119,0.0739599999999999,cnn_FashionMNIST_seed1_entropy_history.csv
26,cnn,FashionMNIST,1,42,relu1,4.800349419565284,0.0371924538481235,0.3581857459068298,0.98668,0.9142,0.0724799999999999,cnn_FashionMNIST_seed1_entropy_history.csv
26,cnn,FashionMNIST,1,42,relu2,2.6721579033335896,0.0371924538481235,0.3581857459068298,0.98668,0.9142,0.0724799999999999,cnn_FashionMNIST_seed1_entropy_history.csv
26,cnn,FashionMNIST,1,42,relu3,3.620216690889404,0.0371924538481235,0.3581857459068298,0.98668,0.9142,0.0724799999999999,cnn_FashionMNIST_seed1_entropy_history.csv
27,cnn,FashionMNIST,1,42,relu1,4.841793239501389,0.0322938987064361,0.3780887624263763,0.98814,0.917,0.0711399999999999,cnn_FashionMNIST_seed1_entropy_history.csv
27,cnn,FashionMNIST,1,42,relu2,2.712248843764657,0.0322938987064361,0.3780887624263763,0.98814,0.917,0.0711399999999999,cnn_FashionMNIST_seed1_entropy_history.csv
27,cnn,FashionMNIST,1,42,relu3,3.773701207322814,0.0322938987064361,0.3780887624263763,0.98814,0.917,0.0711399999999999,cnn_FashionMNIST_seed1_entropy_history.csv
28,cnn,FashionMNIST,1,42,relu1,4.832415604235377,0.0293807110846042,0.416277158498764,0.9897,0.9155,0.0742,cnn_FashionMNIST_seed1_entropy_history.csv
28,cnn,FashionMNIST,1,42,relu2,2.7383606883809093,0.0293807110846042,0.416277158498764,0.9897,0.9155,0.0742,cnn_FashionMNIST_seed1_entropy_history.csv
28,cnn,FashionMNIST,1,42,relu3,3.7394724769750782,0.0293807110846042,0.416277158498764,0.9897,0.9155,0.0742,cnn_FashionMNIST_seed1_entropy_history.csv
29,cnn,FashionMNIST,1,42,relu1,4.808664239001132,0.0263812341034412,0.4186871397972107,0.99108,0.9153,0.0757799999999999,cnn_FashionMNIST_seed1_entropy_history.csv
29,cnn,FashionMNIST,1,42,relu2,2.760148597745089,0.0263812341034412,0.4186871397972107,0.99108,0.9153,0.0757799999999999,cnn_FashionMNIST_seed1_entropy_history.csv
29,cnn,FashionMNIST,1,42,relu3,3.6587489189153306,0.0263812341034412,0.4186871397972107,0.99108,0.9153,0.0757799999999999,cnn_FashionMNIST_seed1_entropy_history.csv
30,cnn,FashionMNIST,1,42,relu1,4.755227554029672,0.0220054011476039,0.4099649992465973,0.99276,0.9156,0.07716,cnn_FashionMNIST_seed1_entropy_history.csv
